Round,Counsel. Rank,Quota,Category,State,Institute,Course,Fee,Stipend Year 1,Bond Penalty,Bond Years,Beds (Inst.)
3,80732,Tel Govt-NS UNR,OPEN-GEN,Telangana,Govt Med Coll Nizamabad,MICROBIOLOGY,10000, 50686,2000000,1,500
3,80976,Tel Govt-NS LOC,BCD-GEN,Telangana,Kakatiya Med Coll Warangal,PHARMACOLOGY,10000, 50686,2000000,1,1150
3,81130,Tel Govt-Serv LOC,OPEN-GEN,Telangana,Gandhi Med Coll Secunderabad,OBG,10000, 50686,2000000,1,1200
3,82120,Tel Govt-Serv LOC,ST-GEN,Telangana,Osmania Med Coll Hyderabad,PAEDIATRICS,10000, 50686,2000000,1,4800
3,82563,Tel Govt-NS LOC,OPEN-GEN,Telangana,ESIC Med CollSanath Nagar,PHYSIOLOGY, 250000,107800,1000000,2,690
3,83018,Tel Govt-NS UNR,OPEN-FEM,Telangana,Osmania Med Coll Hyderabad,FORENSIC MEDICINE,10000, 50686,2000000,1,4800
3,84033,Tel Govt-Serv UNR,OPEN-GEN,Telangana,Govt Med Coll Nizamabad,GENERAL SURGERY,10000, 50686,2000000,1,500
3,84284,Tel Govt-Serv LOC,OPEN-GEN,Telangana,Malla Reddy IMS Hyderabad,GENERAL MEDICINE,700000,Info not available,2000000,1,940
3,84634,Tel Govt-NS LOC,ST-GEN,Telangana,Malla Reddy IMS Hyderabad,OPHTHALMOLOGY,700000,Info not available,2000000,1,940
3,84780,Tel Govt-Serv LOC,ST-GEN,Telangana,Rajiv Gandhi IMS Adilabad,GENERAL MEDICINE,10000, 50686,2000000,1,Info Not Available
3,85034,Tel Govt-NS LOC,SC-GEN,Telangana,Osmania Med Coll Hyderabad,BIOCHEMISTRY,10000, 50686,2000000,1,4800
3,85266,Tel Govt-NS LOC,OPEN-GEN,Telangana,Osmania Med Coll Hyderabad,ANATOMY,10000, 50686,2000000,1,4800
3,85591,Tel Govt-NS UNR,SC-GEN,Telangana,Osmania Med Coll Hyderabad,MICROBIOLOGY,10000, 50686,2000000,1,4800
3,86257,Tel Govt-NS LOC,MIN-FEM-MSM,Telangana,DrVRK Womens MedCollAziznagar,PATHOLOGY,430000,Info not available,2000000,1,500
3,86297,Tel Govt-NS LOC,OPEN-FEM,Telangana,Mahavir Inst of MS Vikarabad,SPM,-,-,-,-,700
3,86403,Tel Govt-NS LOC,ST-FEM,Telangana,Mediciti IMS Ghanpur,TBRD,700000,Info not available,2000000,1,720
3,87179,Tel Govt-NS UNR,ST-FEM,Telangana,Malla Reddy IMS Hyderabad,ANAESTHESIOLOGY,700000,Info not available,2000000,1,940
3,87210,Tel Govt-NS LOC,SC-GEN,Telangana,Mamata AcadofMedSciBachupally,PATHOLOGY,430000,Info not available,2000000,1,-
3,87320,Tel Govt-Serv UNR,SC-GEN,Telangana,Malla Reddy IMS Hyderabad,GENERAL MEDICINE,700000,Info not available,2000000,1,940
3,87833,Tel Govt-Serv LOC,OPEN-GEN,Telangana,Prathima IMS Karimnagar,PAEDIATRICS,750000,Info not available,2000000,1,1060
3,87933,Tel Govt-NS LOC,SC-GEN,Telangana,Gandhi Med Coll Secunderabad,PHYSIOLOGY,10000, 50686,2000000,1,1200
3,88047,Tel Govt-Serv UNR,BCA-GEN,Telangana,Osmania Med Coll Hyderabad,OBG,10000, 50686,2000000,1,4800
3,88534,Tel Govt-NS LOC,ST-FEM,Telangana,Govt Med Coll Siddipet,ENT,10000, 50686,2000000,1,-
3,88806,Tel Govt-Serv UNR,OPEN-GEN,Telangana,Kakatiya Med Coll Warangal,EMERGENCY MEDICINE,10000, 50686,2000000,1,1150
3,89257,Tel Govt-NS LOC,ST-GEN,Telangana,Dr Patnam MRInstofMSChevella,TBRD,-,-,-,-,-
3,89381,Tel Govt-Serv LOC,BCB-GEN,Telangana,Gandhi Med Coll Secunderabad,RADIO DIAGNOSIS,10000, 50686,2000000,1,1200
3,89907,Tel Govt-Serv LOC,OPEN-GEN,Telangana,Osmania Med Coll Hyderabad,TBRD,10000, 50686,2000000,1,4800
3,90054,Tel Govt-NS UNR,ST-GEN,Telangana,Mediciti IMS Ghanpur,ORTHOPAEDICS,700000,Info not available,2000000,1,720
3,91240,Tel Govt-NS LOC,BCC-GEN,Telangana,Osmania Med Coll Hyderabad,SPM,10000, 50686,2000000,1,4800
3,91611,Tel Govt-Serv UNR,SC-GEN,Telangana,Malla Reddy IMS Hyderabad,PAEDIATRICS,700000,Info not available,2000000,1,940
3,91632,Tel Govt-Serv LOC,ST-GEN,Telangana,SVS Med Coll Mehboobnagar,RADIO DIAGNOSIS,750000,Info not available,2000000,1,760
3,91708,Tel Govt-Serv LOC,ST-GEN,Telangana,Surabhi InstituteofMSSiddipet,GENERAL MEDICINE,775000,Info not available,2000000,1,-
3,91824,Tel Govt-NS LOC,SC-FEM,Telangana,Govt Med Coll Mahabubnagar,MICROBIOLOGY,10000, 50686,2000000,1,900
3,92491,Tel Govt-Serv LOC,BCB-GEN,Telangana,Osmania Med Coll Hyderabad,PAEDIATRICS,10000, 50686,2000000,1,4800
3,92673,Tel Govt-Serv UNR,BCD-GEN,Telangana,Osmania Med Coll Hyderabad,GENERAL SURGERY,10000, 50686,2000000,1,4800
3,92992,Tel Govt-NS LOC,ST-FEM,Telangana,ESIC Med CollSanath Nagar,SPM, 250000,107800,1000000,2,690
3,93124,Tel Govt-NS LOC,ST-GEN,Telangana,Malla Reddy(Women) Hyderabad,ANAESTHESIOLOGY,700000,Info not available,2000000,1,1050
3,93439,Tel Govt-Serv LOC,OPEN-FEM,Telangana,Bhaskar Med Coll Yenkapally,RADIO DIAGNOSIS,750000,Info not available,2000000,1,850
3,93500,Tel Govt-NS LOC,ST-GEN,Telangana,Prathima IMS Karimnagar,ORTHOPAEDICS,750000,Info not available,2000000,1,1060
3,93546,Tel Govt-Serv UNR,OPEN-GEN,Telangana,Malla Reddy IMS Hyderabad,OBG,700000,Info not available,2000000,1,940
3,93977,Tel Govt-NS LOC,OPEN-GEN-PHO,Telangana,Gandhi Med Coll Secunderabad,GENERAL MEDICINE,10000, 50686,2000000,1,1200
3,95989,Tel Govt-NS UNR,OPEN-GEN,Telangana,MNR Med Coll Sangareddy,PHYSIOLOGY,189000,Info not available,2000000,1,760
3,96053,Tel Govt-Serv LOC,SC-GEN,Telangana,Osmania Med Coll Hyderabad,PAEDIATRICS,10000, 50686,2000000,1,4800
3,96054,Tel Govt-Serv LOC,OPEN-GEN,Telangana,Osmania Med Coll Hyderabad,OBG,10000, 50686,2000000,1,4800
3,96370,Tel Govt-NS LOC,OPEN-FEM,Telangana,Gandhi Med Coll Secunderabad,MICROBIOLOGY,10000, 50686,2000000,1,1200
3,96479,Tel Govt-Serv LOC,OPEN-GEN,Telangana,Prathima IMS Karimnagar,RADIO DIAGNOSIS,750000,Info not available,2000000,1,1060
3,96641,Tel Govt-Serv LOC,OPEN-GEN,Telangana,Malla Reddy IMS Hyderabad,PAEDIATRICS,700000,Info not available,2000000,1,940
3,97015,Tel Govt-Serv LOC,OPEN-GEN,Telangana,Osmania Med Coll Hyderabad,GENERAL SURGERY,10000, 50686,2000000,1,4800
3,97069,Tel Govt-Serv LOC,SC-GEN,Telangana,SVS Med Coll Mehboobnagar,GENERAL MEDICINE,750000,Info not available,2000000,1,760
3,97127,Tel Govt-Serv LOC,BCB-GEN,Telangana,SVS Med Coll Mehboobnagar,DERMATOLOGY,750000,Info not available,2000000,1,760
3,98615,Tel Govt-Serv UNR,BCE-GEN,Telangana,Mamata Med Coll Khammam,RADIO DIAGNOSIS,750000,Info not available,2000000,1,1080
3,98844,Tel Govt-NS LOC,OPEN-GEN,Telangana,Osmania Med Coll Hyderabad,FORENSIC MEDICINE,10000, 50686,2000000,1,4800
3,99582,Tel Govt-Serv UNR,BCB-GEN,Telangana,Mediciti IMS Ghanpur,TBRD,700000,Info not available,2000000,1,720
3,99583,Tel Govt-Serv LOC,OPEN-FEM,Telangana,Kakatiya Med Coll Warangal,GENERAL SURGERY,10000, 50686,2000000,1,1150
3,99585,Tel Govt-Serv LOC,OPEN-GEN,Telangana,Kamineni (KAMSRC) Hyderabad,GENERAL MEDICINE,700000,Info not available,2000000,1,650
3,99720,Tel Govt-Serv LOC,OPEN-FEM,Telangana,Mediciti IMS Ghanpur,RADIO DIAGNOSIS,700000,Info not available,2000000,1,720
3,100024,Tel Govt-NS LOC,ST-GEN,Telangana,Dr Patnam MRInstofMSChevella,ORTHOPAEDICS,-,-,-,-,-
3,100216,Tel Govt-NS LOC,SC-GEN,Telangana,ESIC Med CollSanath Nagar,EMERGENCY MEDICINE, 250000,107800,1000000,2,690
3,100278,Tel Govt-NS LOC,MIN-GEN-MSM,Telangana,Shadan IMSRC Peerancheru,PHYSIOLOGY,200000,Info not available,2000000,1,800
3,100992,Tel Govt-NS LOC,SC-GEN,Telangana,Osmania Med Coll Hyderabad,PHARMACOLOGY,10000, 50686,2000000,1,4800
3,101481,Tel Govt-NS LOC,BCB-GEN,Telangana,SVS Med Coll Mehboobnagar,PATHOLOGY,460000,Info not available,2000000,1,760
3,101536,Tel Govt-Serv UNR,OPEN-FEM,Telangana,Osmania Med Coll Hyderabad,PSYCHIATRY,10000, 50686,2000000,1,4800
3,101893,Tel Govt-Serv LOC,OPEN-GEN,Telangana,Dr Patnam MRInstofMSChevella,DERMATOLOGY,-,-,-,-,-
3,102738,Tel Govt-NS UNR,ST-GEN,Telangana,Kamineni IMS Narketpally,ANAESTHESIOLOGY,750000,Info not available,2000000,1,1060
3,103058,Tel Govt-Serv UNR,OPEN-GEN,Telangana,Bhaskar Med Coll Yenkapally,ORTHOPAEDICS,750000,Info not available,2000000,1,850
3,103383,Tel Govt-Serv LOC,BCA-GEN,Telangana,CAIMS Karimnagar,RADIO DIAGNOSIS,775000,Info not available,2000000,1,1000
3,103398,Tel Govt-NS LOC,SC-GEN,Telangana,Malla Reddy IMS Hyderabad,PATHOLOGY,430000,Info not available,2000000,1,940
3,103548,Tel Govt-NS LOC,BCA-FEM,Telangana,Kamineni IMS Narketpally,PATHOLOGY,430000,Info not available,2000000,1,1060
3,103755,Tel Govt-NS LOC,OPEN-GEN,Telangana,Kakatiya Med Coll Warangal,FORENSIC MEDICINE,10000, 50686,2000000,1,1150
3,104521,Tel Govt-NS UNR,SC-GEN,Telangana,SVS Med Coll Mehboobnagar,PATHOLOGY,460000,Info not available,2000000,1,760
3,106830,Tel Govt-NS LOC,BCD-GEN,Telangana,Govt Med Coll Siddipet,SPM,10000, 50686,2000000,1,-
3,107076,Tel Govt-NS LOC,BCB-GEN,Telangana,RVM IMSRC Siddipet,PATHOLOGY,430000,Info not available,2000000,1,1110
3,107480,Tel Govt-NS LOC,OPEN-FEM,Telangana,Govt Med Coll Suryapet,PHARMACOLOGY,10000, 50686,2000000,1,-
3,107617,Tel Govt-Serv LOC,BCB-GEN,Telangana,Prathima IMS Karimnagar,GENERAL MEDICINE,750000,Info not available,2000000,1,1060
3,107892,Tel Govt-NS LOC,ST-GEN,Telangana,Osmania Med Coll Hyderabad,RADIATION ONCOLOGY,10000, 50686,2000000,1,4800
3,109379,Tel Govt-Serv LOC,SC-FEM,Telangana,Gandhi Med Coll Secunderabad,GENERAL MEDICINE,10000, 50686,2000000,1,1200
3,110759,Tel Govt-NS LOC,OPEN-FEM,Telangana,Kakatiya Med Coll Warangal,BIOCHEMISTRY,10000, 50686,2000000,1,1150
3,111079,Tel Govt-Serv LOC,BCD-GEN,Telangana,MNR Med Coll Sangareddy,DERMATOLOGY,700000,Info not available,2000000,1,760
3,111394,Tel Govt-NS LOC,ST-FEM,Telangana,Kamineni (KAMSRC) Hyderabad,GENERAL SURGERY,700000,Info not available,2000000,1,650
3,111436,Tel Govt-Serv LOC,BCD-GEN,Telangana,MNR Med Coll Sangareddy,RADIO DIAGNOSIS,700000,Info not available,2000000,1,760
3,111483,Tel Govt-Serv LOC,OPEN-GEN,Telangana,Kakatiya Med Coll Warangal,ORTHOPAEDICS,10000, 50686,2000000,1,1150
3,112201,Tel Govt-Serv LOC,SC-GEN,Telangana,Osmania Med Coll Hyderabad,OBG,10000, 50686,2000000,1,4800
3,112665,Tel Govt-NS LOC,OPEN-GEN,Telangana,Govt Med Coll Suryapet,MICROBIOLOGY,10000, 50686,2000000,1,-
3,112951,Tel Govt-Serv LOC,SC-GEN,Telangana,Rajiv Gandhi IMS Adilabad,TBRD,10000, 50686,2000000,1,Info Not Available
3,113551,Tel Govt-Serv LOC,SC-FEM,Telangana,Kakatiya Med Coll Warangal,PAEDIATRICS,10000, 50686,2000000,1,1150
3,113960,Tel Govt-Serv LOC,OPEN-GEN,Telangana,Kamineni IMS Narketpally,GENERAL MEDICINE,750000,Info not available,2000000,1,1060
3,114060,Tel Govt-NS UNR,MIN-GEN-MSM,Telangana,DCMS Hyderabad,ANATOMY,216000,Info not available,2000000,1,1400
3,114109,Tel Govt-Serv LOC,SC-GEN,Telangana,Dr Patnam MRInstofMSChevella,GENERAL MEDICINE,-,-,-,-,-
3,114149,Tel Govt-Serv LOC,SC-FEM,Telangana,Kamineni (KAMSRC) Hyderabad,RADIO DIAGNOSIS,700000,Info not available,2000000,1,650
3,114153,Tel Govt-Serv LOC,OPEN-FEM,Telangana,Osmania Med Coll Hyderabad,PAEDIATRICS,10000, 50686,2000000,1,4800
3,114386,Tel Govt-Serv LOC,OPEN-GEN,Telangana,Osmania Med Coll Hyderabad,OPHTHALMOLOGY,10000, 50686,2000000,1,4800
3,114787,Tel Govt-Serv UNR,OPEN-GEN,Telangana,Osmania Med Coll Hyderabad,ANAESTHESIOLOGY,10000, 50686,2000000,1,4800
3,115485,Tel Govt-Serv LOC,SC-GEN,Telangana,Gandhi Med Coll Secunderabad,GENERAL SURGERY,10000, 50686,2000000,1,1200
3,115710,Tel Govt-NS LOC,OPEN-GEN,Telangana,Malla Reddy(Women) Hyderabad,PHARMACOLOGY,430000,Info not available,2000000,1,1050
3,116066,Tel Govt-NS LOC,BCB-GEN,Telangana,NIMS Hyderabad,HOSPITAL ADMINISTRATION,72000, 99969,5000000,1,1498
3,116387,Tel Govt-Serv UNR,MIN-GEN-MSM,Telangana,DCMS Hyderabad,ORTHOPAEDICS,775000,Info not available,2000000,1,1400
3,116743,Tel Govt-Serv LOC,BCA-GEN,Telangana,ESIC Med CollSanath Nagar,GENERAL MEDICINE, 250000,107800,1000000,2,690
3,117215,Tel Govt-NS UNR,BCA-GEN,Telangana,Osmania Med Coll Hyderabad,BIOCHEMISTRY,10000, 50686,2000000,1,4800
3,117290,Tel Govt-NS LOC,OPEN-GEN,Telangana,Osmania Med Coll Hyderabad,ANATOMY,10000, 50686,2000000,1,4800
3,117583,Tel Govt-Serv LOC,OPEN-GEN,Telangana,Gandhi Med Coll Secunderabad,ANAESTHESIOLOGY,10000, 50686,2000000,1,1200
3,117618,Tel Govt-NS LOC,ST-GEN,Telangana,CAIMS Karimnagar,OPHTHALMOLOGY,775000,Info not available,2000000,1,1000
3,117644,Tel Govt-Serv LOC,OPEN-FEM,Telangana,Osmania Med Coll Hyderabad,GENERAL SURGERY,10000, 50686,2000000,1,4800
3,117648,Tel Govt-Serv UNR,ST-GEN,Telangana,Rajiv Gandhi IMS Adilabad,DERMATOLOGY,10000, 50686,2000000,1,Info Not Available
3,118142,Tel Govt-Serv LOC,BCD-GEN,Telangana,Gandhi Med Coll Secunderabad,OBG,10000, 50686,2000000,1,1200
3,118182,Tel Govt-Serv UNR,OPEN-GEN,Telangana,Osmania Med Coll Hyderabad,PATHOLOGY,10000, 50686,2000000,1,4800
3,118330,Tel Govt-NS LOC,ST-GEN,Telangana,Mediciti IMS Ghanpur,ANAESTHESIOLOGY,700000,Info not available,2000000,1,720
3,118912,Tel Govt-NS LOC,OPEN-GEN,Telangana,Govt Med Coll Siddipet,FORENSIC MEDICINE,10000, 50686,2000000,1,-
3,119526,Tel Govt-NS LOC,ST-GEN,Telangana,Osmania Med Coll Hyderabad,PATHOLOGY,10000, 50686,2000000,1,4800
3,119731,Tel Govt-Serv UNR,BCE-GEN,Telangana,Osmania Med Coll Hyderabad,RADIATION ONCOLOGY,10000, 50686,2000000,1,4800
3,119823,Tel Govt-Serv LOC,OPEN-GEN,Telangana,Govt Med Coll Siddipet,PSYCHIATRY,10000, 50686,2000000,1,-
3,120106,Tel Govt-Serv LOC,MIN-GEN-MSM,Telangana,DCMS Hyderabad,GENERAL MEDICINE,775000,Info not available,2000000,1,1400
3,120383,Tel Govt-NS LOC,ST-GEN,Telangana,Bhaskar Med Coll Yenkapally,ANAESTHESIOLOGY,750000,Info not available,2000000,1,850
3,121459,Tel Govt-Serv LOC,SC-GEN,Telangana,Osmania Med Coll Hyderabad,ANAESTHESIOLOGY,10000, 50686,2000000,1,4800
3,121469,Tel Govt-NS LOC,MIN-GEN-MSM,Telangana,DCMS Hyderabad,BIOCHEMISTRY,216000,Info not available,2000000,1,1400
3,121508,Tel Govt-Serv LOC,ST-FEM,Telangana,Osmania Med Coll Hyderabad,OBG,10000, 50686,2000000,1,4800
3,121568,Tel Govt-NS LOC,OPEN-FEM,Telangana,Govt Med Coll Siddipet,PHARMACOLOGY,10000, 50686,2000000,1,-
3,122476,Tel Govt-NS LOC,MIN-GEN-MSM,Telangana,DCMS Hyderabad,SPM,430000,Info not available,2000000,1,1400
3,122647,Tel Govt-NS LOC,MIN-GEN-MSM,Telangana,DCMS Hyderabad,PHARMACOLOGY,430000,Info not available,2000000,1,1400
3,122911,Tel Govt-Serv LOC,SC-FEM,Telangana,Mamata Med Coll Khammam,PAEDIATRICS,750000,Info not available,2000000,1,1080
3,123156,Tel Govt-NS LOC,MIN-GEN-MSM,Telangana,Shadan IMSRC Peerancheru,MICROBIOLOGY,430000,Info not available,2000000,1,800
3,123401,Tel Govt-NS LOC,OPEN-GEN,Telangana,Mediciti IMS Ghanpur,SPM,430000,Info not available,2000000,1,720
3,123436,Tel Govt-NS LOC,BCD-FEM,Telangana,Malla Reddy IMS Hyderabad,SPM,430000,Info not available,2000000,1,940
3,123587,Tel Govt-Serv LOC,OPEN-FEM,Telangana,Kakatiya Med Coll Warangal,PAEDIATRICS,10000, 50686,2000000,1,1150
3,123594,Tel Govt-Serv LOC,OPEN-GEN,Telangana,Kakatiya Med Coll Warangal,OBG,10000, 50686,2000000,1,1150
3,123610,Tel Govt-NS LOC,OPEN-FEM,Telangana,Gandhi Med Coll Secunderabad,FORENSIC MEDICINE,10000, 50686,2000000,1,1200
3,123907,Tel Govt-Serv LOC,OPEN-GEN,Telangana,Gandhi Med Coll Secunderabad,GENERAL SURGERY,10000, 50686,2000000,1,1200
3,124130,Tel Govt-Serv LOC,ST-GEN,Telangana,Prathima IMS Karimnagar,ORTHOPAEDICS,750000,Info not available,2000000,1,1060
3,125267,Tel Govt-NS LOC,OPEN-GEN,Telangana,Govt Med Coll Nalgonda,MICROBIOLOGY,10000, 50686,2000000,1,-
3,125347,Tel Govt-NS UNR,BCB-GEN,Telangana,Osmania Med Coll Hyderabad,ANATOMY,10000, 50686,2000000,1,4800
3,125582,Tel Govt-NS LOC,ST-FEM,Telangana,Prathima IMS Karimnagar,ANAESTHESIOLOGY,750000,Info not available,2000000,1,1060
3,125647,Tel Govt-Serv LOC,BCA-GEN,Telangana,Mamata Med Coll Khammam,DERMATOLOGY,750000,Info not available,2000000,1,1080
3,125663,Tel Govt-NS LOC,ST-GEN,Telangana,CAIMS Karimnagar,GENERAL SURGERY,775000,Info not available,2000000,1,1000
3,126170,Tel Govt-Serv LOC,ST-GEN,Telangana,Osmania Med Coll Hyderabad,GENERAL SURGERY,10000, 50686,2000000,1,4800
3,126252,Tel Govt-NS LOC,SC-GEN,Telangana,Mamata AcadofMedSciBachupally,SPM,430000,Info not available,2000000,1,-
3,126699,Tel Govt-Serv UNR,BCA-GEN,Telangana,Malla Reddy IMS Hyderabad,ENT,700000,Info not available,2000000,1,940
3,126750,Tel Govt-Serv LOC,OPEN-GEN,Telangana,Prathima IMS Karimnagar,GENERAL SURGERY,750000,Info not available,2000000,1,1060
3,126818,Tel Govt-Serv LOC,BCB-GEN,Telangana,Kakatiya Med Coll Warangal,TBRD,10000, 50686,2000000,1,1150
3,126820,Tel Govt-NS UNR,ST-GEN,Telangana,Mamata Med Coll Khammam,PATHOLOGY,430000,Info not available,2000000,1,1080
3,127339,Tel Govt-Serv LOC,OPEN-GEN,Telangana,Gandhi Med Coll Secunderabad,OPHTHALMOLOGY,10000, 50686,2000000,1,1200
3,127441,Tel Govt-NS LOC,ST-GEN,Telangana,NIMS Hyderabad,PATHOLOGY,72000, 99969,5000000,1,1498
3,127888,Tel Govt-NS LOC,BCA-GEN,Telangana,Govt Med Coll Nizamabad,PHARMACOLOGY,10000, 50686,2000000,1,500
3,127904,Tel Govt-NS LOC,OPEN-FEM,Telangana,Govt Med Coll Siddipet,MICROBIOLOGY,10000, 50686,2000000,1,-
3,128215,Tel Govt-Serv LOC,BCA-GEN,Telangana,Kamineni IMS Narketpally,PAEDIATRICS,750000,Info not available,2000000,1,1060
3,129225,Tel Govt-NS LOC,OPEN-FEM,Telangana,Govt Med Coll Suryapet,MICROBIOLOGY,10000, 50686,2000000,1,-
3,129601,Tel Govt-NS LOC,SC-GEN,Telangana,Osmania Med Coll Hyderabad,MICROBIOLOGY,10000, 50686,2000000,1,4800
3,129740,Tel Govt-NS LOC,ST-FEM,Telangana,Bhaskar Med Coll Yenkapally,GENERAL SURGERY,750000,Info not available,2000000,1,850
3,129793,Tel Govt-Serv LOC,OPEN-FEM,Telangana,SVS Med Coll Mehboobnagar,OBG,750000,Info not available,2000000,1,760
3,129847,Tel Govt-Serv LOC,SC-GEN,Telangana,Gandhi Med Coll Secunderabad,ORTHOPAEDICS,10000, 50686,2000000,1,1200
3,131178,Tel Govt-NS LOC,BCA-GEN,Telangana,Govt Med Coll Siddipet,MICROBIOLOGY,10000, 50686,2000000,1,-
3,131361,Tel Govt-NS LOC,ST-GEN,Telangana,Rajiv Gandhi IMS Adilabad,SPM,10000, 50686,2000000,1,Info Not Available
3,132023,Tel Govt-Serv LOC,OPEN-GEN,Telangana,Osmania Med Coll Hyderabad,ENT,10000, 50686,2000000,1,4800
3,132668,Tel Govt-Serv LOC,OPEN-GEN,Telangana,Govt Med Coll Nizamabad,BIOCHEMISTRY,10000, 50686,2000000,1,500
3,132693,Tel Govt-Serv LOC,ST-GEN,Telangana,Osmania Med Coll Hyderabad,ANAESTHESIOLOGY,10000, 50686,2000000,1,4800
3,133067,Tel Govt-NS LOC,SC-GEN,Telangana,Osmania Med Coll Hyderabad,PHARMACOLOGY,10000, 50686,2000000,1,4800
3,133252,Tel Govt-Serv LOC,SC-GEN,Telangana,Malla Reddy(Women) Hyderabad,GENERAL SURGERY,700000,Info not available,2000000,1,1050
3,133382,Tel Govt-Serv LOC,SC-GEN,Telangana,Kamineni (KAMSRC) Hyderabad,GENERAL SURGERY,700000,Info not available,2000000,1,650
3,133435,Tel Govt-Serv LOC,BCE-GEN,Telangana,Mamata Med Coll Khammam,GENERAL MEDICINE,750000,Info not available,2000000,1,1080
3,133810,Tel Govt-Serv LOC,OPEN-GEN,Telangana,Malla Reddy IMS Hyderabad,GENERAL SURGERY,700000,Info not available,2000000,1,940
3,133819,Tel Govt-NS LOC,OPEN-GEN,Telangana,Gandhi Med Coll Secunderabad,ANATOMY,10000, 50686,2000000,1,1200
3,133871,Tel Govt-Serv UNR,SC-GEN,Telangana,Malla Reddy IMS Hyderabad,ANAESTHESIOLOGY,700000,Info not available,2000000,1,940
3,134220,Tel Govt-NS LOC,OPEN-FEM,Telangana,Gandhi Med Coll Secunderabad,FORENSIC MEDICINE,10000, 50686,2000000,1,1200
3,134325,Tel Govt-NS LOC,SC-FEM,Telangana,SVS Med Coll Mehboobnagar,PATHOLOGY,460000,Info not available,2000000,1,760
3,134328,Tel Govt-NS LOC,BCD-GEN,Telangana,RVM IMSRC Siddipet,PATHOLOGY,430000,Info not available,2000000,1,1110
3,134727,Tel Govt-Serv LOC,OPEN-GEN,Telangana,Kamineni (KAMSRC) Hyderabad,RADIATION ONCOLOGY,700000,Info not available,2000000,1,650
3,136379,Tel Govt-NS LOC,OPEN-FEM,Telangana,ESIC Med CollSanath Nagar,ANATOMY, 250000,107800,1000000,2,690
3,136409,Tel Govt-Serv LOC,SC-GEN,Telangana,Osmania Med Coll Hyderabad,OPHTHALMOLOGY,10000, 50686,2000000,1,4800
3,137188,Tel Govt-Serv LOC,OPEN-GEN,Telangana,Mediciti IMS Ghanpur,ANAESTHESIOLOGY,700000,Info not available,2000000,1,720
3,137612,Tel Govt-Serv LOC,OPEN-GEN,Telangana,Malla Reddy IMS Hyderabad,ORTHOPAEDICS,700000,Info not available,2000000,1,940
3,137921,Tel Govt-NS LOC,OPEN-GEN,Telangana,Malla Reddy(Women) Hyderabad,PHARMACOLOGY,430000,Info not available,2000000,1,1050
3,138199,Tel Govt-NS LOC,BCB-GEN,Telangana,Osmania Med Coll Hyderabad,MICROBIOLOGY,10000, 50686,2000000,1,4800
3,138873,Tel Govt-Serv UNR,OPEN-FEM,Telangana,Kakatiya Med Coll Warangal,BIOCHEMISTRY,10000, 50686,2000000,1,1150
3,139057,Tel Govt-NS LOC,SC-FEM,Telangana,Gandhi Med Coll Secunderabad,ANATOMY,10000, 50686,2000000,1,1200
3,139059,Tel Govt-Serv LOC,OPEN-GEN,Telangana,CAIMS Karimnagar,ORTHOPAEDICS,775000,Info not available,2000000,1,1000
3,139254,Tel Govt-Serv LOC,ST-GEN,Telangana,Kamineni IMS Narketpally,TBRD,750000,Info not available,2000000,1,1060
3,139281,Tel Govt-Serv LOC,OPEN-GEN,Telangana,Mamata Med Coll Khammam,GENERAL SURGERY,750000,Info not available,2000000,1,1080
3,139453,Tel Govt-Serv LOC,OPEN-GEN,Telangana,ESIC Med CollSanath Nagar,IHBT, 250000,107800,1000000,2,690
3,141444,Tel Govt-NS LOC,OPEN-GEN,Telangana,Rajiv Gandhi IMS Adilabad,PHARMACOLOGY,10000, 50686,2000000,1,Info Not Available
3,141805,Tel Govt-NS LOC,OPEN-FEM,Telangana,Govt Med Coll Siddipet,BIOCHEMISTRY,10000, 50686,2000000,1,-
3,142132,Tel Govt-Serv LOC,BCD-GEN,Telangana,Mediciti IMS Ghanpur,PAEDIATRICS,-,-,-,-,720
3,142445,Tel Govt-Serv LOC,OPEN-GEN,Telangana,Govt Med Coll Siddipet,SPM,10000, 50686,2000000,1,-
3,142471,Tel Govt-Serv LOC,OPEN-GEN,Telangana,Osmania Med Coll Hyderabad,SPM,10000, 50686,2000000,1,4800
3,143019,Tel Govt-NS LOC,MIN-GEN-MSM,Telangana,DCMS Hyderabad,PHYSIOLOGY,216000,Info not available,2000000,1,1400
3,143197,Tel Govt-NS UNR,ST-FEM,Telangana,MNR Med Coll Sangareddy,OPHTHALMOLOGY,700000,Info not available,2000000,1,760
3,143771,Tel Govt-NS LOC,OPEN-GEN,Telangana,SVS Med Coll Mehboobnagar,BIOCHEMISTRY,180000,Info not available,2000000,1,760
3,143854,Tel Govt-NS LOC,OPEN-GEN,Telangana,Rajiv Gandhi IMS Adilabad,FORENSIC MEDICINE,10000, 50686,2000000,1,Info Not Available
3,143962,Tel Govt-Serv LOC,ST-FEM,Telangana,CAIMS Karimnagar,PAEDIATRICS,775000,Info not available,2000000,1,1000
3,143974,Tel Govt-NS LOC,MIN-FEM-MSM,Telangana,Shadan IMSRC Peerancheru,PHARMACOLOGY,430000,Info not available,2000000,1,800
3,145210,Tel Govt-Serv LOC,SC-FEM,Telangana,Kakatiya Med Coll Warangal,OBG,10000, 50686,2000000,1,1150
